,id,cuisine
4932,24331,french
4933,34010,french
4934,33379,french
4935,22653,italian
4936,18136,italian
4937,47396,indian
4938,373,indian
4939,28717,cajun_creole
4940,41036,indian
4941,23119,italian
4942,22546,indian
4943,29176,indian
4944,36192,french
4945,41978,italian
4946,16397,italian
4947,22951,french
4948,35400,italian
4949,18095,filipino
4950,12517,southern_us
4951,37493,french
4952,3927,indian
4953,1147,italian
4954,1370,british
4955,18935,french
4956,10993,mexican
4957,4693,mexican
4958,10439,cajun_creole
4959,17130,cajun_creole
4960,1815,italian
4961,871,mexican
4962,18587,southern_us
4963,34251,italian
4964,12739,chinese
4965,36588,french
4966,18833,chinese
4967,47216,mexican
4968,9988,mexican
4969,31994,indian
4970,47730,chinese
4971,23665,french
4972,36099,british
4973,20308,french
4974,36430,italian
4975,19185,vietnamese
4976,12413,chinese
4977,35605,french
4978,20708,mexican
4979,19801,cajun_creole
4980,32603,italian
4981,22243,french
4982,7244,british
4983,37724,southern_us
4984,22988,chinese
4985,41278,mexican
4986,2244,indian
4987,5,italian
4988,32270,italian
4989,7837,italian
4990,28188,brazilian
4991,41484,mexican
4992,4767,mexican
4993,13508,mexican
4994,6806,filipino
4995,26307,vietnamese
4996,33387,british
4997,9764,spanish
4998,4815,italian
4999,42662,cajun_creole
5000,41477,mexican
5001,6417,mexican
5002,22285,mexican
5003,49476,italian
5004,26084,japanese
5005,44742,filipino
5006,19022,mexican
5007,32578,italian
5008,10514,french
5009,13815,french
5010,19472,italian
5011,7373,indian
5012,23280,french
5013,11559,japanese
5014,12765,japanese
5015,40511,mexican
5016,40858,italian
5017,24236,southern_us
5018,16187,japanese
5019,42423,italian
5020,32296,vietnamese
5021,44908,italian
5022,2833,filipino
5023,25142,french
5024,7268,british
5025,5582,southern_us
5026,25289,mexican
5027,2838,chinese
5028,10185,indian
5029,45665,british
5030,38764,southern_us
5031,33129,italian
5032,18427,chinese
5033,15256,korean
5034,6477,mexican
5035,30986,greek
5036,25978,cajun_creole
5037,5957,brazilian
5038,40329,filipino
5039,11071,italian
5040,48793,indian
5041,5115,french
5042,40723,mexican
5043,41245,chinese
5044,6240,indian
5045,4699,mexican
5046,13769,indian
5047,33336,indian
5048,4811,chinese
5049,18127,italian
5050,42772,italian
5051,45102,italian
5052,26926,french
5053,47055,indian
5054,15650,italian
5055,26966,southern_us
5056,45230,british
5057,44400,indian
5058,26203,indian
5059,21311,french
5060,11945,french
5061,25732,french
5062,39567,british
5063,25575,cajun_creole
5064,7211,french
5065,13410,mexican
5066,173,vietnamese
5067,11563,chinese
5068,38716,chinese
5069,32625,mexican
5070,22638,vietnamese
5071,23818,italian
5072,8596,filipino
5073,27471,french
5074,28233,brazilian
5075,47682,indian
5076,20385,french
5077,12567,italian
5078,43903,mexican
5079,4925,japanese
5080,7818,mexican
5081,35051,french
5082,4586,greek
5083,20743,mexican
5084,16369,japanese
5085,13883,mexican
5086,38849,thai
5087,26017,italian
5088,24719,french
5089,15767,italian
5090,30007,french
5091,34297,cajun_creole
5092,30597,british
5093,25578,italian
5094,41719,southern_us
5095,23913,french
5096,11153,korean
5097,39196,french
5098,7338,mexican
5099,21090,italian
5100,25451,french
5101,5482,italian
5102,23031,french
5103,15926,greek
5104,28527,brazilian
5105,40828,british
5106,42196,italian
5107,39387,french
5108,28870,french
5109,15503,italian
5110,36678,italian
5111,38576,italian
5112,16192,chinese
5113,25622,italian
5114,12687,cajun_creole
5115,48280,french
5116,47405,indian
5117,15140,southern_us
5118,20579,mexican
5119,30880,french
5120,39040,indian
5121,17487,cajun_creole
5122,3762,mexican
5123,20910,mexican
5124,19072,mexican
5125,39412,brazilian
5126,28679,indian
5127,7314,japanese
5128,34143,greek
5129,5594,french
5130,24503,italian
5131,28432,cajun_creole
5132,21054,mexican
5133,11965,chinese
5134,30692,chinese
5135,9901,italian
5136,37008,italian
5137,25505,french
5138,10740,southern_us
5139,21791,french
5140,5539,chinese
5141,19680,french
5142,24129,japanese
5143,8351,jamaican
5144,12701,mexican
5145,12042,chinese
5146,26441,indian
5147,21399,chinese
5148,43615,indian
5149,12283,french
5150,32715,southern_us
5151,24499,british
5152,9035,mexican
5153,22563,southern_us
5154,28467,italian
5155,41765,british
5156,38064,chinese
5157,31087,indian
5158,23005,mexican
5159,25806,greek
5160,37930,indian
5161,10879,japanese
5162,40080,southern_us
5163,11216,italian
5164,42099,french
5165,27377,chinese
5166,4453,mexican
5167,9001,southern_us
5168,27383,greek
5169,18472,japanese
5170,22313,southern_us
5171,31709,chinese
5172,38931,french
5173,5261,japanese
5174,17530,chinese
5175,19071,italian
5176,42108,italian
5177,7099,chinese
5178,10678,mexican
5179,226,spanish
5180,16283,mexican
5181,42538,italian
5182,7991,indian
5183,6127,southern_us
5184,16011,british
5185,5664,filipino
5186,19882,italian
5187,48540,italian
5188,45897,greek
5189,46935,french
5190,738,french
5191,25990,chinese
5192,15397,italian
5193,17496,italian
5194,29458,italian
5195,31331,japanese
5196,17562,indian
5197,12661,french
5198,35726,mexican
5199,34728,chinese
5200,32619,italian
5201,14510,mexican
5202,25391,mexican
5203,34723,brazilian
5204,28055,italian
5205,15498,chinese
5206,42070,indian
5207,26506,greek
5208,35888,indian
5209,40255,british
5210,2943,italian
5211,48785,chinese
5212,8979,greek
5213,27068,mexican
5214,19842,brazilian
5215,28677,greek
5216,27565,spanish
5217,35410,cajun_creole
5218,6149,french
5219,45188,indian
5220,33341,french
5221,15024,japanese
5222,35126,indian
5223,19020,indian
5224,9491,french
5225,40281,italian
5226,34120,thai
5227,6504,filipino
5228,8285,italian
5229,21811,italian
5230,24014,italian
5231,5134,mexican
5232,7360,french
5233,47692,italian
5234,41845,greek
5235,34326,italian
5236,19249,irish
5237,6843,french
5238,15897,indian
5239,17032,italian
5240,16293,french
5241,9128,korean
5242,40249,indian
5243,33418,mexican
5244,38161,chinese
5245,24973,greek
5246,30725,spanish
5247,46619,british
5248,16252,mexican
5249,4516,cajun_creole
5250,3652,french
5251,7704,southern_us
5252,18104,filipino
5253,39865,southern_us
5254,22207,french
5255,29362,mexican
5256,40422,french
5257,5285,indian
5258,36114,korean
5259,26586,french
5260,49698,french
5261,27718,indian
5262,36219,brazilian
5263,30609,italian
5264,44118,mexican
5265,30917,italian
5266,37880,indian
5267,43301,chinese
5268,21584,chinese
5269,8328,indian
5270,46508,mexican
5271,31063,southern_us
5272,17264,mexican
5273,586,mexican
5274,19414,vietnamese
5275,10375,spanish
5276,29177,korean
5277,949,italian
5278,28118,french
5279,4160,southern_us
5280,24882,italian
5281,13571,mexican
5282,11532,mexican
5283,6928,italian
5284,31998,italian
5285,22741,vietnamese
5286,13915,cajun_creole
5287,48633,french
5288,1011,italian
5289,17649,russian
5290,32786,indian
5291,18615,cajun_creole
5292,48257,japanese
5293,11599,mexican
5294,43063,french
5295,14526,chinese
5296,37125,italian
5297,8063,indian
5298,32934,japanese
5299,12139,french
5300,33392,chinese
5301,8538,french
5302,47527,indian
5303,33955,korean
5304,8088,mexican
5305,33306,cajun_creole
5306,22004,mexican
5307,49699,mexican
5308,45344,chinese
5309,8924,italian
5310,8965,indian
5311,37812,italian
5312,26605,french
5313,1499,jamaican
5314,41392,chinese
5315,2338,french
5316,48685,italian
5317,39463,mexican
5318,16150,indian
5319,42577,french
5320,761,french
5321,43360,indian
5322,47783,mexican
5323,20532,indian
5324,11963,italian
5325,41456,mexican
5326,20446,southern_us
5327,34645,british
5328,4238,french
5329,49502,french
5330,6451,chinese
5331,18981,korean
5332,35385,indian
5333,2459,french
5334,32884,italian
5335,4809,italian
5336,14992,greek
5337,36732,japanese
5338,33064,italian
5339,16264,italian
5340,46857,irish
5341,7003,mexican
5342,20492,cajun_creole
5343,25654,mexican
5344,10849,chinese
5345,29207,southern_us
5346,27412,japanese
5347,47264,cajun_creole
5348,24155,greek
5349,49484,chinese
5350,36541,italian
5351,49339,italian
5352,25840,italian
5353,14136,french
5354,45538,mexican
5355,31716,indian
5356,35893,french
5357,20742,british
5358,1158,cajun_creole
5359,7742,cajun_creole
5360,14846,italian
5361,27770,filipino
5362,41274,japanese
5363,43871,jamaican
5364,24983,italian
5365,37305,french
5366,18545,greek
5367,41013,italian
5368,15782,italian
5369,3892,french
5370,16005,mexican
5371,38901,southern_us
5372,40350,spanish
5373,40268,vietnamese
5374,11941,british
5375,32193,italian
5376,6438,chinese
5377,28612,french
5378,34937,french
5379,18750,southern_us
5380,44983,italian
5381,8662,mexican
5382,10026,italian
5383,784,southern_us
5384,28879,irish
5385,5707,filipino
5386,45299,indian
5387,40004,french
5388,7800,mexican
5389,20166,mexican
5390,48006,italian
5391,20841,british
5392,23893,french
5393,20164,french
5394,45206,chinese
5395,22864,mexican
5396,46996,french
5397,16927,british
5398,678,italian
5399,1317,mexican
5400,43897,japanese
5401,24269,mexican
5402,11316,mexican
5403,1902,chinese
5404,46191,japanese
5405,31549,vietnamese
5406,22391,mexican
5407,19490,mexican
5408,8356,indian
5409,45697,indian
5410,47308,british
5411,46898,mexican
5412,14830,italian
5413,3738,british
5414,33149,italian
5415,36390,french
5416,10543,french
5417,22597,indian
5418,49045,mexican
5419,26531,japanese
5420,38356,southern_us
5421,31739,southern_us
5422,28912,indian
5423,42828,brazilian
5424,3903,russian
5425,44976,italian
5426,28573,southern_us
5427,44215,japanese
5428,35636,greek
5429,10709,mexican
5430,44787,japanese
5431,3263,irish
5432,36111,italian
5433,38476,french
5434,28105,british
5435,43568,cajun_creole
5436,6441,mexican
5437,45081,french
5438,8666,greek
5439,35983,italian
5440,14186,southern_us
5441,10143,italian
5442,2448,british
5443,26012,chinese
5444,48776,cajun_creole
5445,39833,indian
5446,12533,southern_us
5447,13637,brazilian
5448,5998,chinese
5449,28339,indian
5450,26881,chinese
5451,40945,southern_us
5452,36422,italian
5453,40041,french
5454,38541,southern_us
5455,35240,italian
5456,44367,italian
5457,18043,french
5458,35014,indian
5459,30069,italian
5460,16713,mexican
5461,12339,japanese
5462,12234,greek
5463,12453,cajun_creole
5464,22609,chinese
5465,44725,southern_us
5466,29732,chinese
5467,44392,southern_us
5468,23798,indian
5469,24772,mexican
5470,12345,italian
5471,23309,korean
5472,40450,moroccan
5473,28710,italian
5474,8336,indian
5475,3554,korean
5476,5668,chinese
5477,34033,southern_us
5478,20513,french
5479,1130,italian
5480,30203,japanese
5481,46316,italian
5482,29023,vietnamese
5483,22289,vietnamese
5484,49330,french
5485,32512,italian
5486,4554,indian
5487,14947,italian
5488,33667,japanese
5489,49000,italian
5490,31457,indian
5491,46254,french
5492,37570,italian
5493,5605,italian
5494,24507,indian
5495,30816,vietnamese
5496,32852,japanese
5497,13107,vietnamese
5498,20463,southern_us
5499,85,french
5500,27025,mexican
5501,40983,cajun_creole
5502,20113,italian
5503,44284,brazilian
5504,16999,southern_us
5505,35662,korean
5506,14382,italian
5507,40297,chinese
5508,32630,southern_us
5509,7264,italian
5510,14867,french
5511,18802,french
5512,3985,indian
5513,35155,french
5514,17760,brazilian
5515,14474,chinese
5516,28666,italian
5517,38277,french
5518,7931,indian
5519,49649,mexican
5520,8266,mexican
5521,29725,mexican
5522,20460,chinese
5523,4097,italian
5524,44710,italian
5525,6344,mexican
5526,11194,indian
5527,44716,italian
5528,34191,italian
5529,39699,french
5530,14929,italian
5531,47451,italian
5532,24368,mexican
5533,884,indian
5534,5137,italian
5535,38574,british
5536,48792,british
5537,49132,chinese
5538,5669,italian
5539,37952,greek
5540,49298,mexican
5541,41405,mexican
5542,34909,french
5543,10767,japanese
5544,5721,mexican
5545,27292,chinese
5546,18692,chinese
5547,27907,korean
5548,45127,indian
5549,33534,italian
5550,26,cajun_creole
5551,13068,french
5552,45579,mexican
5553,28956,french
5554,1201,indian
5555,43090,mexican
5556,30197,british
5557,27762,greek
5558,43057,italian
5559,24887,french
5560,43916,cajun_creole
5561,544,japanese
5562,10438,southern_us
5563,9331,southern_us
5564,649,mexican
5565,32577,moroccan
5566,36873,italian
5567,48446,vietnamese
5568,28909,mexican
5569,1999,southern_us
5570,42137,irish
5571,48503,mexican
5572,49033,japanese
5573,1053,italian
5574,5535,indian
5575,21864,chinese
5576,21042,french
5577,3321,greek
5578,16337,italian
5579,22885,vietnamese
5580,4020,french
5581,41425,mexican
5582,2830,italian
5583,26570,french
5584,19943,british
5585,17114,french
5586,6009,french
5587,43791,southern_us
5588,13681,mexican
5589,11385,japanese
5590,21875,chinese
5591,32449,chinese
5592,3924,italian
5593,8799,french
5594,1989,mexican
5595,23288,british
5596,23920,italian
5597,46349,mexican
5598,44238,italian
5599,31337,french
5600,14492,filipino
5601,18368,french
5602,13781,chinese
5603,42371,chinese
5604,20640,chinese
5605,48955,italian
5606,46955,mexican
5607,30032,french
5608,3103,japanese
5609,19597,mexican
5610,23435,chinese
5611,31446,japanese
5612,33791,chinese
5613,23813,indian
5614,14538,greek
5615,35181,indian
5616,6246,japanese
5617,40850,french
5618,32080,italian
5619,781,indian
5620,7679,indian
5621,44640,french
5622,17645,greek
5623,12454,japanese
5624,28430,japanese
5625,6876,italian
5626,48868,italian
5627,43333,filipino
5628,9807,french
5629,27843,southern_us
5630,45089,southern_us
5631,41811,filipino
5632,28131,japanese
5633,23394,jamaican
5634,29599,italian
5635,40086,mexican
5636,20013,italian
5637,18134,filipino
5638,48291,vietnamese
5639,30903,indian
5640,2777,greek
5641,3630,french
5642,37511,french
5643,26835,southern_us
5644,7201,chinese
5645,20442,italian
5646,19136,indian
5647,40878,mexican
5648,1177,greek
5649,43121,italian
5650,11307,southern_us
5651,37617,indian
5652,25583,french
5653,27863,italian
5654,17830,indian
5655,18267,french
5656,29923,cajun_creole
5657,27827,cajun_creole
5658,4616,italian
5659,9979,french
5660,2878,french
5661,40101,cajun_creole
5662,13411,british
5663,9683,italian
5664,48733,cajun_creole
5665,27233,thai
5666,25926,filipino
5667,22098,southern_us
5668,16095,cajun_creole
5669,15839,italian
5670,10882,italian
5671,44004,irish
5672,45224,italian
5673,40285,brazilian
5674,20598,mexican
5675,19307,italian
5676,14899,chinese
5677,36512,italian
5678,37453,cajun_creole
5679,4319,italian
5680,28718,brazilian
5681,44611,filipino
5682,26031,british
5683,36988,italian
5684,24182,japanese
5685,4727,italian
5686,25982,indian
5687,9544,indian
5688,48030,italian
5689,47789,cajun_creole
5690,16245,italian
5691,12440,italian
5692,32989,greek
5693,10582,italian
5694,23028,italian
5695,45653,italian
5696,46888,french
5697,20392,korean
5698,13453,filipino
5699,1300,italian
5700,29343,british
5701,27423,italian
5702,46977,british
5703,27479,japanese
5704,37899,italian
5705,21177,italian
5706,45590,chinese
5707,46775,southern_us
5708,45416,indian
5709,23039,french
5710,26308,italian
5711,23306,mexican
5712,42367,japanese
5713,41379,mexican
5714,16715,french
5715,33712,southern_us
5716,24136,italian
5717,26094,italian
5718,2212,chinese
5719,19672,italian
5720,42872,mexican
5721,36661,indian
5722,26319,greek
5723,263,french
5724,13942,indian
5725,43311,italian
5726,12743,japanese
5727,7519,greek
5728,35601,cajun_creole
5729,44197,french
5730,8617,british
5731,6573,italian
5732,13377,greek
5733,31725,chinese
5734,13042,korean
5735,2701,italian
5736,38137,indian
5737,11356,italian
5738,3202,southern_us
5739,15530,british
5740,18012,british
5741,22683,mexican
5742,37199,french
5743,5169,japanese
5744,43401,italian
5745,7246,cajun_creole
5746,36491,italian
5747,40868,irish
5748,8084,indian
5749,45914,british
5750,32344,french
5751,27508,british
5752,27323,greek
5753,29576,japanese
5754,13998,chinese
5755,28214,thai
5756,2918,italian
5757,19918,irish
5758,44955,indian
5759,7007,japanese
5760,32164,irish
5761,20929,chinese
5762,10380,italian
5763,28015,indian
5764,24501,british
5765,37257,greek
5766,17772,mexican
5767,7977,japanese
5768,24949,chinese
5769,9467,italian
5770,18520,italian
5771,48539,mexican
5772,11435,mexican
5773,44041,french
5774,44022,mexican
5775,19010,mexican
5776,18395,mexican
5777,35008,cajun_creole
5778,45807,mexican
5779,27065,japanese
5780,460,mexican
5781,22725,french
5782,32575,japanese
5783,10099,french
5784,9431,chinese
5785,9493,italian
5786,30423,french
5787,11861,chinese
5788,22632,brazilian
5789,32893,japanese
5790,5868,french
5791,3938,indian
5792,17724,mexican
5793,4075,indian
5794,24174,italian
5795,34798,greek
5796,9407,japanese
5797,4008,mexican
5798,6472,mexican
5799,43384,british
5800,47289,chinese
5801,27905,greek
5802,9628,indian
5803,41613,chinese
5804,8128,chinese
5805,33224,brazilian
5806,21571,italian
5807,41246,chinese
5808,48240,italian
5809,46816,italian
5810,45778,italian
5811,13798,italian
5812,31606,southern_us
5813,43293,italian
5814,27725,italian
5815,7614,southern_us
5816,24798,italian
5817,16256,mexican
5818,10296,mexican
5819,46895,british
5820,18706,italian
5821,25895,japanese
5822,42986,mexican
5823,42194,cajun_creole
5824,44727,spanish
5825,2381,french
5826,7850,greek
5827,21066,french
5828,1427,vietnamese
5829,30832,french
5830,44593,chinese
5831,35604,italian
5832,42802,italian
5833,30307,indian
5834,8893,korean
5835,43086,indian
5836,278,southern_us
5837,48861,italian
5838,9641,italian
5839,18801,british
5840,13009,indian
5841,42823,italian
5842,3954,mexican
5843,49035,british
5844,34278,vietnamese
5845,25941,italian
5846,38577,british
5847,37973,british
5848,813,french
5849,29444,irish
5850,30058,cajun_creole
5851,34601,mexican
5852,42370,italian
5853,9228,greek
5854,12638,french
5855,37549,italian
5856,19802,british
5857,30931,chinese
5858,22179,chinese
5859,44664,italian
5860,42631,italian
5861,23407,mexican
5862,30557,vietnamese
5863,28888,french
5864,326,mexican
5865,47891,mexican
5866,22600,vietnamese
5867,24737,italian
5868,11278,cajun_creole
5869,42285,french
5870,18700,filipino
5871,11577,italian
5872,5218,italian
5873,13220,irish
5874,16992,indian
5875,22967,chinese
5876,16610,thai
5877,46382,korean
5878,28228,french
5879,18123,italian
5880,25348,italian
5881,48051,mexican
5882,26379,vietnamese
5883,38821,italian
5884,44418,japanese
5885,22932,mexican
5886,17089,italian
5887,17307,korean
5888,8828,italian
5889,21515,moroccan
5890,41525,mexican
5891,18627,italian
5892,8423,italian
5893,17848,italian
5894,12762,southern_us
5895,2524,filipino
5896,15334,cajun_creole
5897,3322,southern_us
5898,5367,moroccan
5899,5255,indian
5900,9150,italian
5901,22599,italian
5902,7368,italian
5903,25212,french
5904,29633,italian
5905,26841,mexican
5906,20127,french
5907,4992,italian
5908,35021,italian
5909,47863,indian
5910,530,spanish
5911,1974,italian
5912,3006,indian
5913,23010,indian
5914,21593,french
5915,11204,italian
5916,3363,italian
5917,33675,chinese
5918,38682,chinese
5919,46627,cajun_creole
5920,12852,southern_us
5921,37503,southern_us
5922,20805,filipino
5923,18925,mexican
5924,27954,french
5925,20154,mexican
5926,11714,japanese
5927,11134,mexican
5928,29380,southern_us
5929,19736,indian
5930,10476,indian
5931,4136,indian
5932,36681,indian
5933,35006,southern_us
5934,36876,italian
5935,10774,irish
5936,27429,italian
5937,9455,french
5938,5774,mexican
5939,48634,french
5940,37245,moroccan
5941,17279,japanese
5942,9366,italian
5943,26166,french
5944,5247,greek
5945,41148,filipino
5946,19055,italian
5947,2229,italian
5948,27352,indian
5949,24718,french
5950,17647,chinese
5951,21324,brazilian
5952,4946,korean
5953,21404,indian
5954,6849,french
5955,4572,british
5956,48468,vietnamese
5957,37152,greek
5958,825,italian
5959,47537,italian
5960,5072,french
5961,18872,japanese
5962,37657,italian
5963,39345,british
5964,9604,italian
5965,5363,italian
5966,12065,italian
5967,12366,french
5968,15642,chinese
5969,20213,indian
5970,16381,brazilian
5971,25412,mexican
5972,34973,southern_us
5973,13475,indian
5974,24334,mexican
5975,4428,french
5976,7273,italian
5977,35903,chinese
5978,41592,italian
5979,44689,french
5980,42405,italian
5981,6995,brazilian
5982,2577,indian
5983,48095,chinese
5984,6623,southern_us
5985,22733,japanese
5986,36104,italian
5987,23779,mexican
5988,46697,southern_us
5989,47965,southern_us
5990,17225,french
5991,37106,indian
5992,12615,indian
5993,36033,irish
5994,45146,indian
5995,45800,indian
5996,30163,southern_us
5997,12660,italian
5998,11490,british
5999,40192,chinese
6000,21436,italian
6001,48613,chinese
6002,1628,mexican
6003,19953,filipino
6004,44451,mexican
6005,45922,mexican
6006,4804,cajun_creole
6007,1751,chinese
6008,26520,french
6009,39367,japanese
6010,23616,japanese
6011,38862,cajun_creole
6012,21414,southern_us
6013,2452,greek
6014,27591,italian
6015,14224,vietnamese
6016,36691,moroccan
6017,15391,chinese
6018,11104,mexican
6019,16206,italian
6020,9156,french
6021,16344,mexican
6022,33295,filipino
6023,47513,cajun_creole
6024,5352,chinese
6025,28741,indian
6026,6847,indian
6027,36463,italian
6028,14838,italian
6029,37311,italian
6030,6347,vietnamese
6031,47812,chinese
6032,34919,indian
6033,14812,french
6034,11772,mexican
6035,44916,italian
6036,2014,chinese
6037,13041,southern_us
6038,40815,french
6039,32713,italian
6040,38272,mexican
6041,30770,chinese
6042,22254,italian
6043,45828,mexican
6044,49113,southern_us
6045,37876,mexican
6046,30219,french
6047,3111,mexican
6048,33267,mexican
6049,35742,italian
6050,15890,irish
6051,10968,mexican
6052,45879,italian
6053,18676,italian
6054,29425,brazilian
6055,27055,italian
6056,19485,italian
6057,47644,filipino
6058,1988,mexican
6059,21210,french
6060,3792,southern_us
6061,9071,french
6062,25703,mexican
6063,25404,cajun_creole
6064,5791,indian
6065,35221,indian
6066,33813,indian
6067,21441,italian
6068,10503,greek
6069,17270,korean
6070,17560,french
6071,25735,indian
6072,34818,chinese
6073,2970,italian
6074,39582,brazilian
6075,22358,mexican
6076,2864,indian
6077,15823,indian
6078,31475,indian
6079,30636,chinese
6080,28962,british
6081,45813,indian
6082,4000,brazilian
6083,35530,chinese
6084,974,greek
6085,12382,japanese
6086,7347,italian
6087,26496,italian
6088,33767,mexican
6089,48412,korean
6090,40496,mexican
6091,37961,chinese
6092,6571,chinese
6093,49304,mexican
6094,34097,italian
6095,10646,mexican
6096,44083,chinese
6097,48463,italian
6098,1063,indian
6099,30583,chinese
6100,26237,indian
6101,8680,southern_us
6102,32752,italian
6103,23273,greek
6104,5717,southern_us
6105,2579,indian
6106,45463,italian
6107,38241,mexican
6108,30514,chinese
6109,13101,italian
6110,19210,cajun_creole
6111,26502,italian
6112,46982,french
6113,21905,italian
6114,46699,mexican
6115,15406,indian
6116,45763,mexican
6117,721,southern_us
6118,32708,italian
6119,38004,mexican
6120,17682,italian
6121,46596,chinese
6122,48682,italian
6123,31605,mexican
6124,38031,cajun_creole
6125,18179,french
6126,48663,french
6127,36353,brazilian
6128,4550,french
6129,35488,cajun_creole
6130,33342,mexican
6131,25731,southern_us
6132,48838,indian
6133,39653,brazilian
6134,33286,thai
6135,21344,french
6136,37156,french
6137,20611,brazilian
6138,8869,mexican
6139,44038,italian
6140,42754,british
6141,23823,russian
6142,13596,french
6143,45059,french
6144,46483,italian
6145,253,japanese
6146,4053,italian
6147,8559,chinese
6148,7844,italian
6149,9188,southern_us
6150,32548,cajun_creole
6151,26083,french
6152,20244,brazilian
6153,37673,mexican
6154,668,brazilian
6155,29434,indian
6156,16805,brazilian
6157,45658,chinese
6158,47594,italian
6159,7452,british
6160,22645,french
6161,42522,italian
6162,23363,french
6163,35610,french
6164,37631,brazilian
6165,8879,indian
6166,38337,italian
6167,19826,indian
6168,8844,indian
6169,6484,french
6170,45118,southern_us
6171,22731,indian
6172,20793,chinese
6173,16487,french
6174,24490,chinese
6175,15889,mexican
6176,22935,italian
6177,3143,mexican
6178,48510,japanese
6179,35910,italian
6180,17474,indian
6181,32396,mexican
6182,24714,british
6183,36160,japanese
6184,20077,french
6185,28828,italian
6186,42205,cajun_creole
6187,36725,mexican
6188,10316,italian
6189,33623,mexican
6190,39291,southern_us
6191,49350,greek
6192,14699,irish
6193,21702,russian
6194,41906,mexican
6195,4489,cajun_creole
6196,24409,italian
6197,29332,italian
6198,8337,italian
6199,918,indian
6200,12435,british
6201,48231,chinese
6202,28383,chinese
6203,4545,italian
6204,13102,italian
6205,33947,italian
6206,24615,italian
6207,49589,japanese
6208,41481,irish
6209,38905,mexican
6210,19812,chinese
6211,6160,irish
6212,38993,french
6213,34354,brazilian
6214,31246,french
6215,35369,japanese
6216,21637,southern_us
6217,49617,italian
6218,23003,greek
6219,40683,southern_us
6220,17920,indian
6221,18021,cajun_creole
6222,46780,korean
6223,1684,italian
6224,1953,french
6225,15537,chinese
6226,2489,mexican
6227,34708,chinese
6228,47554,italian
6229,30298,mexican
6230,23459,italian
6231,2593,cajun_creole
6232,7216,cajun_creole
6233,35883,mexican
6234,27039,mexican
6235,47957,italian
6236,7815,mexican
6237,5270,italian
6238,10768,mexican
6239,29740,japanese
6240,3068,indian
6241,29535,mexican
6242,7182,mexican
6243,7796,southern_us
6244,41409,southern_us
6245,39671,indian
6246,28559,italian
6247,32146,japanese
6248,23439,italian
6249,31391,french
6250,42855,thai
6251,11813,mexican
6252,48272,british
6253,12263,italian
6254,2787,italian
6255,16385,french
6256,42523,mexican
6257,26150,southern_us
6258,17544,british
6259,29802,italian
6260,4294,irish
6261,12696,southern_us
6262,9075,italian
6263,20159,irish
6264,31282,mexican
6265,13057,greek
6266,26814,vietnamese
6267,23909,irish
6268,27882,mexican
6269,43452,italian
6270,40246,filipino
6271,8493,indian
6272,13302,indian
6273,25606,mexican
6274,14808,japanese
6275,40265,italian
6276,13155,indian
6277,28097,british
6278,32076,french
6279,36969,thai
6280,13698,greek
6281,38513,southern_us
6282,15605,chinese
6283,47688,greek
6284,22326,italian
6285,43488,italian
6286,10245,mexican
6287,16145,italian
6288,9985,french
6289,37746,chinese
6290,41400,british
6291,26614,indian
6292,5327,filipino
6293,13015,chinese
6294,13811,italian
6295,10180,mexican
6296,8164,greek
6297,47951,mexican
6298,42025,french
6299,10865,french
6300,16815,mexican
6301,1025,chinese
6302,42784,cajun_creole
6303,18319,french
6304,34353,italian
6305,44922,mexican
6306,16240,italian
6307,29745,italian
6308,2336,indian
6309,17294,cajun_creole
6310,1449,italian
6311,30410,italian
6312,43341,southern_us
6313,39594,southern_us
6314,8543,chinese
6315,27176,southern_us
6316,36562,mexican
6317,23285,french
6318,26787,mexican
6319,6506,french
6320,8552,italian
6321,46196,italian
6322,22828,indian
6323,43621,indian
6324,47602,italian
6325,14329,french
6326,2924,mexican
6327,5741,mexican
6328,10485,british
6329,12878,french
6330,21771,mexican
6331,21059,british
6332,4148,filipino
6333,21537,southern_us
6334,45452,japanese
6335,15489,southern_us
6336,46585,italian
6337,18791,italian
6338,40072,french
6339,17587,cajun_creole
6340,7758,chinese
6341,2853,indian
6342,18218,indian
6343,21720,indian
6344,20872,mexican
6345,22022,korean
6346,17887,british
6347,11422,french
6348,28294,italian
6349,17435,brazilian
6350,43716,irish
6351,40489,japanese
6352,32770,chinese
6353,16078,indian
6354,46460,british
6355,12472,french
6356,14100,japanese
6357,14120,filipino
6358,40951,british
6359,30897,italian
6360,16708,mexican
6361,13341,indian
6362,49029,italian
6363,14064,brazilian
6364,1668,indian
6365,28769,southern_us
6366,7239,french
6367,25963,korean
6368,34427,korean
6369,6520,italian
6370,10300,italian
6371,1232,chinese
6372,42870,korean
6373,33802,mexican
6374,46501,cajun_creole
6375,32949,greek
6376,4085,indian
6377,30682,french
6378,47315,italian
6379,28249,italian
6380,1084,spanish
6381,25559,french
6382,30714,cajun_creole
6383,13272,brazilian
6384,6781,french
6385,43462,italian
6386,8440,british
6387,23799,korean
6388,42977,greek
6389,20214,korean
6390,19527,southern_us
6391,27604,french
6392,15134,mexican
6393,21241,greek
6394,3240,french
6395,19794,southern_us
6396,37385,japanese
6397,5783,greek
6398,30232,indian
6399,26019,french
6400,48921,mexican
6401,20762,french
6402,30226,vietnamese
6403,4783,brazilian
6404,45445,italian
6405,35042,mexican
6406,33632,italian
